AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
"['Ni, Xiuyan', ' Ma, Weicheng', ' Ni, Zhaoheng', ' Haralick, Robert']",Xiuyan,female,China,2017,4,A Sep2Tree Model for Recognizing Synthetic Bach Chorales,ICMC,Weicheng,male,Zhaoheng,male,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1.0,1.0,0.99,,,,,,,,,,,,,,
"['Quick, Donya', ' Morrison, Clayton T.']",Donya,female,China,2017,2,Composition by Conversation,ICMC,Clayton,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.99,,,,,,,,,,,,,,,,
"['Yu, Coleman', ' Chi-Wing Wong, Raymond']",Coleman,male,China,2017,2,A Melody Composer for both Tonal and Non-Tonal Languages,ICMC,Raymond,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.99,,,,,,,,,,,,,,,,
"['Fober, Dominique', ' Orlarey, Yann', ' Letz, Stephane']",Dominique,male,China,2017,3,INScore Time Model,ICMC,Yann,male,Stephane,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.98,0.99,,,,,,,,,,,,,,,
"['Celerier, Jean-Michaël', ' Desainte-Catherine, Myriam', ' Couturier, Jean-Michel']",Jean-Michaël,None,China,2017,3,Extending dataflows with temporal graphs,ICMC,Myriam,female,Jean-Michel,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.98,0.99,,,,,,,,,,,,,,,
"['Giavitto, Jean-Louis', ' Echeveste, José', ' Cont, Arshia', ' Cuvillier, Philippe']",Jean-Louis,male,China,2017,4,"Time, Timelines and Temporal Scopes in the Antescofo DLS v1.0",ICMC,José,male,Arshia,male,Philippe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.97,0.85,0.99,,,,,,,,,,,,,,
"['He, Jingyin', ' Murphy, Jim', ' Carnegie, Dale A.', ' Kapur, Ajay']",Jingyin,female,China,2017,4,Investigating Guqin Left Hand Modulation Techniques,ICMC,Jim,male,Dale,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.98,0.93,0.99,,,,,,,,,,,,,,
"['Vincenot, Julien']",Julien,male,China,2017,1,LISP in Max: Exploratory Computer-Aided Composition in Real-Time,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Nishino, Hiroki']",Hiroki,male,China,2017,1,Update-caching Technique for Unit-generator-based Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
"['Michon, Romain', ' Martin, Sara R.', ' Smith, Julius O.']",Romain,male,China,2017,3,MESH2FAUST: a Modal Physical Model Generator for the Faust Programming Language - Application to Bell Modeling,ICMC,Sara,female,Julius,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.98,0.99,,,,,,,,,,,,,,,
"['Dannenberg, Roger B.']",Roger,male,China,2017,1,Time-Flow Concepts and Architectures For Music and Media Synchronization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,
"['Wu, Jiayue Cecilia', ' Smith, Julius O.', ' Zhou, Yijun', ' Wright, Matthew James']",Cecilia,female,China,2017,4,"Embodied Sonic Meditation and its Proof-of-Concept: ""Resonance of the Heart""",ICMC,Julius,male,Yijun,male,Matthew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.55,1.0,,,,,,,,,,,,,,
"['Yang, Jian', ' Huang, Ying', ' Everett, William']",Jian,male,China,2017,3,Callas as Violetta: A Computer-Assisted Study on Her Recorded Performances of La Traviata,ICMC,Ying,female,William,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.86,0.99,,,,,,,,,,,,,,,
"['Ouzounian, Gascia', ' Haworth, Christopher', ' Bennett, Peter']",Gascia,None,China,2017,3,Speculative Designs: Towards a Social Music,ICMC,Christopher,male,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.99,0.99,,,,,,,,,,,,,,,
"['Ciciliani, Marko']",Marko,male,China,2017,1,Token of Enunciation in Multimedia Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Pérez, Germán Toro', ' Bennett, Lucas']",Germán,None,China,2017,2,Performance Practice of Electroacoustic Music. Towards a practice-based exchange between musicology and performance,ICMC,Lucas,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.98,,,,,,,,,,,,,,,,
"['Akkermann, Miriam']",Miriam,female,China,2017,1,"""This hardware is now obsolete."" Marc-André Dalbavie's Diadèmes",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,
"['Terasaki, Shiori', ' Takegawa, Yoshinari', ' Hirata, Keiji']",Shiori,female,China,2017,3,Proposal of Score-Following Reflecting Gaze Information on Cost of DP matching,ICMC,Yoshinari,male,Keiji,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.99,0.99,,,,,,,,,,,,,,,
"['Kumaki, Marimo', ' Takegawa, Yoshinari', ' Hirata, Keiji']",Marimo,female,China,2017,3,Evaluation of Positioning Learning Support System using True information and False Information and Vague Information for Violin Beginner,ICMC,Yoshinari,male,Keiji,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.99,0.99,,,,,,,,,,,,,,,
"['Steinmeier, Christine', ' Becking, Dominic']",Christine,female,China,2017,2,Visual Feedback for DDMM: A Simple Approach for Connecting and Synchronizing Unity Animations with Events from VST Plugins,ICMC,Dominic,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.98,,,,,,,,,,,,,,,,
"['Guedes, Carlos']",Carlos,male,China,2017,1,"Real-Time Composition, why it still matters: A look at recent developments and potentially new and interesting applications",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Zappi, Victor', ' Allen, Andrew', ' Fels, Sidney']",Victor,male,China,2017,3,The Hyper Drumhead: Making Music with a Massive Real-time Physical Model,ICMC,Andrew,male,Sidney,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.79,,,,,,,,,,,,,,,
"['Bradbury, James']",James,male,China,2017,1,Biomimicry: Analysis Of A Corpus-Based Interactive Improvisational System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Tremblay, Pierre Alexandre']",Alexandre,male,China,2017,1,Tuning to Trust: System Calibration as Creative Enabler,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Schwarz, Diemo', ' Lorieux, Grégoire', ' Lizère, Emmanuelle', ' Tarrès, Ariadna Alsina', ' Bevilacqua, Frédéric']",Diemo,male,China,2017,5,A Topo-Phonic Table for Tangible Sonic Interaction,ICMC,Grégoire,male,Emmanuelle,female,Ariadna,female,Frédéric,male,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1.0,0.97,0.99,1.0,,,,,,,,,,,,,
"['Hancock, Oliver']",Oliver,male,China,2017,1,Musical control of Granular Textures generated by Iterated Function Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Tan, Timothy S.', ' Lindborg, PerMagnus']",Timothy,male,China,2017,2,Sonic Explorations of Gumowski-Mira Maps,ICMC,PerMagnus,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.0,,,,,,,,,,,,,,,,
"['James, Stuart']",Stuart,male,China,2017,1,A Novel approach to Timbre Morphology: Audio-rate control of Additive Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Lindborg, PerMagnus']",PerMagnus,None,China,2017,1,"Pacific Bell Tower, a sculptural sound installation for live sonification of earthquake data",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
"['Wu, Shu-Cheng Allen']",Shu-Cheng,None,China,2017,1,"SuperSampler: A New Polyphonic Concatenative Sample Synthesizer in SuperCollider for Sound Motive Creative, Live Coding, and Improvisation",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
"['Gioti, Artemi-Maria']",Artemi-Maria,None,China,2017,1,Machine Listening in Interactive Music Systems: Current State and Future Directions,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
"['Donat-Bouillud, Pierre', ' Giavitto, Jean-Louis']",Pierre,male,China,2017,2,Typing heterogeneous dataflow graphs for static buffering and scheduling,ICMC,Jean-Louis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,,
"['Nika, Jérôme', ' Déguernel, Ken', ' Chemla-Romeu-Santos, Axel', ' Vincent, Emmanuel', ' Assayag, Gérard']",Jérôme,male,China,2017,5,"DYC12 agents: merging the ""free"", ""reactive"", and ""scenario-based"" music generation paradigms",ICMC,Ken,male,Axel,male,Emmanuel,male,Gérard,male,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.98,0.98,0.99,1.0,,,,,,,,,,,,,
"['Frid, Emma']",Emma,female,China,2017,1,"Sonification of Women in Sound and Music Computing - The Sound of Female Authorship in ICMC, SMC and NIME Proceedings",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,
"['Çakmak, Ö. Cem', ' Hamilton, Rob']",Cem,male,China,2017,2,Musical Sonification of Super High Frequency Lighting,ICMC,Rob,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.98,,,,,,,,,,,,,,,,
"['Hamilton, Rob', ' Bahn, Curtis']",Rob,male,China,2017,2,Interactive Music and Media at Rensselaer: Studio Report 2017,ICMC,Curtis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.99,,,,,,,,,,,,,,,,
"['Helmuth, Mara', ' Lukaszuk, Michael', ' DiPronio, Marissa']",Mara,female,China,2017,3,The CCM Center for Computer Music 2017,ICMC,Michael,male,Marissa,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.99,0.97,,,,,,,,,,,,,,,
"['Bresson, Jean', ' Bouche, Dimitri', ' Carpentier, Thibaut', ' Schwarz, Diemo', ' Garcia, Jérémie']",Jean,male,China,2017,5,Next-generation Computer-aided Composition Environment: A New Implementation of OpenMusic,ICMC,Dimitri,male,Thibaut,male,Diemo,male,Jérémie,male,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.99,0.99,0.94,1.0,,,,,,,,,,,,,
"['Hochenbaum, Jordan', ' Salazar, Spencer', ' Sena, Rodrigo']",Jordan,male,China,2017,3,Chuck-Racks: Text-Based Music Programming for the Digital Audio Workstation,ICMC,Spencer,male,Rodrigo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.96,0.99,,,,,,,,,,,,,,,
"['Talbot, Pierre', ' Agon, Carlos', ' Esling, Philippe']",Pierre,male,China,2017,3,Interactive computer-aided composition with constraints,ICMC,Carlos,male,Philippe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.99,,,,,,,,,,,,,,,
"['Harker, Alex']",Alex,male,China,2017,1,FrameLib: Audio DSP using Frames of Arbitrary Length and Timing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,
"['Mo, Ronald K.', ' So, Richard H.Y.', ' Horner, Andrew']",Ronald,male,China,2017,3,How Does Parametric Reverberation Change the Space of Instrument Emotional Characteristics?,ICMC,Richard,male,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.99,,,,,,,,,,,,,,,
"['Zheng, Chenyu']",Chenyu,male,China,2017,1,From Harmonization to Recolorization: Ant Foraging Inspired Auditory-Visual Synesthetic Pattern Transformation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,
"['Friberg, Anders', ' Schön, Ragnar', ' Elowsson, Anders', ' Choi, Kahyun', ' Downie, J. Stephen']",Anders,male,China,2017,5,Cross-cultural aspects of perceptual features in K-Pop: A pilot study comparing Chinese and Swedish listeners,ICMC,Ragnar,male,Anders,male,Kahyun,female,Stephen,male,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.98,0.99,0.94,0.99,,,,,,,,,,,,,
"['Schlei, Kevin', ' Yoshikane, Rebecca']",Kevin,male,China,2017,2,Aural Simulation of Tactile Defensiveness,ICMC,Rebecca,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.98,,,,,,,,,,,,,,,,
"['Park, Sihwa', ' Joo, Woohun']",Sihwa,female,China,2017,2,FormSound: A Particle Formation-Based Audiovisual Interface,ICMC,Woohun,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,
"['Liu, Danyi', ' van der Heide, Edwin']",Danyi,male,China,2017,2,Interaction Models for Real-time Participatory Musical Performance using Mobile Devices,ICMC,Edwin,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.99,,,,,,,,,,,,,,,,
"['Bin, S. M. Astrid', ' Bryan-Kinns, Nick', ' McPherson, Andrew P.']",Astrid,female,China,2017,3,Hands where we can see them! Investigating the impact of gesture size on audience perception,ICMC,Nick,male,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.98,0.99,,,,,,,,,,,,,,,
"['Gonzalez-Inostroza, Marie', ' Sylleros, Alvaro', ' Cádiz, Rodrigo F.']",Marie,female,China,2017,3,Understanding Interaction in Musical Multi-Touch Surfaces,ICMC,Alvaro,male,Rodrigo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.99,0.99,,,,,,,,,,,,,,,
"['Wen, Ru', ' Xie, Zheng', ' Chen, Kai', ' Guo, Ruoxuan', ' Xu, Kuan', ' Huang, Wenmin', ' Tian, Jiyuan', ' Wu, Jiang']",Ru,male,China,2017,8,"Music Style Analysis among Haydn, Mozart, and Beethoven: an Unsupervised Machine Learning Approach",ICMC,Zheng,male,Kai,male,Ruoxuan,female,Kuan,male,Wenmin,female,Jiyuan,male,Jiang,male,,,,,,,,,,,,,,,,,,,0.63,0.75,0.93,1.0,0.72,0.53,0.7,0.68,,,,,,,,,,
"['Long, Jason', ' Skelly, Neill', ' Murphy, Jim', ' Carnegie, Dale A.', ' Kapur, Ajay']",Jason,male,China,2017,5,Improving Robotic Chordophones with Closed-Loop Embedded Audio Feedback Systems,ICMC,Neill,male,Jim,male,Dale,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.97,0.98,0.93,0.99,,,,,,,,,,,,,
"['Di Donato, Balandino', ' Dooley, James', ' Hockman, Jason', ' Bullock, Jamie', ' Hall, Simon']",Balandino,None,China,2017,5,MyoSpat: A hand-gesture controlled system for sound and light projections manipulation,ICMC,James,male,Jason,male,Jamie,male,Simon,male,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.99,0.99,0.81,0.98,,,,,,,,,,,,,
"['Ananthabhotla, Ishwarya', ' Paradiso, Joseph A.']",Ishwarya,female,China,2017,2,VisualSoundtrack: An Approach to Style Transfer in the Context of Soundtrack Prototyping,ICMC,Joseph,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,,
"['Lee, Cheng']",Cheng,male,China,2017,1,Multimedia Performance Installation with Virtual Reality,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,
"['Choi, Insook']",Insook,female,China,2017,1,Interactive Composition and Performance Framework with Evolutionary Computing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,
"['Hickman, Oliver', ' Park, Tae Hong']",Oliver,male,China,2017,2,Expansion Through the Machine: A Composition for Harmonica and Wearable,ICMC,Hong,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.65,,,,,,,,,,,,,,,,
"['Louzeiro, Pedro']",Pedro,male,China,2017,1,Mediating a Comprovisation Performance: the Comprovisador's Control Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Saburo, Hirano', ' Akiko, Ochi']",Hirano,male,China,2017,2,Case Study of a Sensor Platform System Using the Wireless Microprocessor Module TWE-LITE for Media Art and Computer Music,ICMC,Ochi,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.69,,,,,,,,,,,,,,,,
"['Le Vaillant, Gwendal', ' Villée, Guillaume', ' Dutoit, Thierry']",Gwendal,male,China,2017,3,Portable C++ Framework for Low-Latency Musical Touch Interaction with Geometrical Shapes,ICMC,Guillaume,male,Thierry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.99,0.99,,,,,,,,,,,,,,,
"['Ogata, Masa', ' Goto, Masataka']",Masa,male,China,2017,2,Keyboard Interface with Shape-Distortion Expression for Interactive Performance,ICMC,Masataka,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,1.0,,,,,,,,,,,,,,,,
"['Narayanan, Siddharth', ' Bukvic, Ivica Ico']",Siddharth,male,China,2017,2,Cinemacraft: Immersive Live Machinima as an Empathetic Musical Storytelling Platform,ICMC,Ivica,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.94,,,,,,,,,,,,,,,,
"['Nikoladze, Koka']",Koka,female,China,2017,1,Performing a Performer: human performers instead of electric sound generators,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,
"['Johnson, Bridget', ' Kapur, Ajay']",Bridget,female,China,2017,2,Assessment Techniques for New Mechatronic Instruments as Applied to speaker.motion.,ICMC,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,,
"['Kojs, Juraj', ' Lough, Alex']",Juraj,male,China,2017,2,Performance-Installation: Four Projects,ICMC,Alex,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.9,,,,,,,,,,,,,,,,
"['Siwiak, Diana', ' Carnegie, Dale A.', ' Murphy, Jim', ' Kapur, Ajay']",Diana,female,China,2017,4,MetaFlute: A Wearable Interface for Gesture Detection,ICMC,Dale,male,Jim,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.93,0.98,0.99,,,,,,,,,,,,,,
"['Hong, Yu', ' Chau, Chuck-Jee', ' Horner, Andrew']",Yu,male,China,2017,3,A Study of What Makes Calm and Sad Music So Difficult to Distinguish in Music Emotion Recognition,ICMC,Chuck-Jee,None,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.0,0.99,,,,,,,,,,,,,,,
"['Yang, Jiajun', ' Hermann, Thomas']",Jiajun,male,China,2017,2,SoZen - Improving Productivity with a Soundscape Generating Zen Garden,ICMC,Thomas,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.99,,,,,,,,,,,,,,,,
"['Wang, Hsiao-Yen', ' Huang, Jin-Huang', ' Tseng, Yu-Chung']",Hsiao-Yen,None,China,2017,3,A New Method for Objective Measurement of Perceived Audio Quality,ICMC,Jin-Huang,None,Yu-Chung,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,
"['Chang, Bing Yen', ' Horner, Andrew']",Bing,male,China,2017,2,A Real-Time Music Emotion Modulation System for Soundtracks,ICMC,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.99,,,,,,,,,,,,,,,,
"['Mo, Ronald K.', ' Horner, Andrew']",Ronald,male,China,2017,2,The Effects of Convolution Reverberation on the Emotional Characteristics,ICMC,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,,
"['Estibeiro, Marc']",Marc,male,China,2017,1,The Impact of the Digital Interface and the Score on Controlled Improvisation When Using Acoustic Instruments in an Electroacoustic Context,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Ólafsson, Kjartan']",Kjartan,male,China,2017,1,CalmusWaves: Where Dancers Compose Music in Real-Time,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
"['Sigman, Alexander']",Alexander,male,China,2017,1,"fcremap'dB: Audiovisual Re-mapping, Animated Notation, and Embodied Electronics",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Jurkūnas, Jonas']",Jonas,male,China,2017,1,The Systematic Grouping of Detection Tools for Properties of Acousmaticity: Binary Tension Between Sonority and Pulse,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Tzeng, Shing-Kwei', ' Huang, Chih-Fang']",Shing-Kwei,None,China,2017,2,"Folk Song Notation Transcription Using Spectrogram - A Case Study of Yao Ethnic Group Folk Song from Guangxi Ling-Yun, Southwest China",ICMC,Chih-Fang,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
"['Pedersen, Anders Bach']",Anders,male,China,2017,1,Human Excess: Aesthetics of Post-Internet Electronic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Hu, Hanlin', ' Gerhard, David']",Hanlin,male,China,2017,2,Appropriate Isomorphic Layout Determination Using 3-D Helix Lattices,ICMC,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.99,,,,,,,,,,,,,,,,
"['Ciciliani, Marko']",Marko,male,China,2017,1,A Method for Subjective Analysis of Audiovisual Works,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,
"['Villicaña-Shaw, Nathan', ' Salazar, Spencer', ' Kapur, Ajay']",Nathan,male,China,2017,3,The Machine Lab: A Modern Classroom to Teach Mechatronic Music,ICMC,Spencer,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.96,0.99,,,,,,,,,,,,,,,
"['Otondo, Felipe']",Felipe,male,China,2017,1,Exploring sonic landscapes through the use of spatial and temporal sampling techniques,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,
"['Paoli, Ken']",Ken,male,China,2017,1,Macrostructure and Transition in an Algorithmic Composition Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,
"['Yépez, Juan Pablo', ' Hochenbaum, Jordan', ' Salazar, Spencer', ' Kapur, Ajay']",Pablo,male,China,2017,4,Redesigning Music Education Through Laptop Ensembles,ICMC,Jordan,male,Spencer,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.97,0.96,0.99,,,,,,,,,,,,,,
"['Fox, K. Michael', ' Stewart, Jeremy', ' Hamilton, Rob']",Michael,male,China,2017,3,madBPM: A Modular Multimodal Environment for Data-Driven Composition And Sonification,ICMC,Jeremy,male,Rob,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.98,,,,,,,,,,,,,,,
"['Neupert, Max']",Max,male,China,2017,1,Exploring concatenative synthesis units in VR,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,
